startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,locationlatitude,locationlongitude,userlanguage,q1,q31,q36_1,q4,q5,q8,q33_1,q33_2,q33_3,q33_4,q33_5,q33_6,q9,q10,q11,q7,q12,q14,q15,q32,q21,q22,q23,q24,q25,q26,q27,q34,q35
11/29/2023 16:37,11/29/2023 16:40,0,73.204.252.52,100,211,1,11/29/2023 16:40,R_0NvIPN36hxGBtHb,26.343201,-80.211601,EN,1,1,50,6,6,10,4,1,3,2,5,6,1,5,5,2,3,7am,6pm,4,1,1,1,7,7,1,2,2,5
11/29/2023 17:49,11/29/2023 17:49,0,73.205.1.97,100,18,1,11/29/2023 17:49,R_aVnRlILDJbDp2il,26.517,-80.084099,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 9:47,11/27/2023 9:47,0,73.205.101.113,4,5,0,12/4/2023 9:47,R_1HiBkmU2n0mZ3lz,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 18:50,11/29/2023 19:01,0,73.205.109.149,100,666,1,11/29/2023 19:01,R_2pYvrc2Hq9wh6pF,25.811899,-80.231796,ES,1,1,43,6,5,10,2,1,3,4,5,6,1,1,1,1,2,7:30,6,6,3,2,4,3,1,3,2,1,6
12/5/2023 18:17,12/5/2023 18:20,0,73.205.200.74,100,193,1,12/5/2023 18:20,R_3JhgWUQCKXSgkV5,25.7689,-80.194603,EN,1,1,43,5,6,"1,3,12,9",2,1,3,4,5,6,1,1,1,2,2,8,3,5,1,2,2,7,7,1,2,1,5
11/27/2023 16:12,11/27/2023 16:12,0,73.205.213.151,4,30,0,12/4/2023 16:12,R_1o12XuWwMuU8UcR,,,ES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 19:26,11/29/2023 19:26,0,73.205.61.165,100,20,1,11/29/2023 19:26,R_RaVI9gyQZEtgas1,27.631599,-80.404602,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 22:57,11/29/2023 22:58,0,73.205.72.120,100,14,1,11/29/2023 22:58,R_2dKq2MK5WvxZssm,25.7703,-80.207199,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 7:18,12/1/2023 7:25,0,73.21.180.219,100,431,1,12/1/2023 7:25,R_1K1mNbCQ0rCDdVU,28.5788,-81.439598,ES,1,1,48,1,3,8,3,4,1,6,2,5,1,3,1,2,3,9,1,3,1,4,3,7,3,1,2,1,5
11/29/2023 14:28,11/29/2023 14:32,0,73.21.232.114,100,221,1,11/29/2023 14:32,R_3oNgTzX7h0nqgyt,28.935101,-81.990303,EN,1,1,60,3,6,"12,11",6,2,1,5,3,4,1,6,1,2,3,7:15,5:30,2,3,1,1,6,7,3,2,2,5
11/27/2023 10:31,11/27/2023 10:32,0,73.21.238.41,100,16,1,11/27/2023 10:32,R_2rGb36rk7U8oHoL,28.8064,-81.886902,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2023 4:51,12/6/2023 4:55,0,73.21.242.63,100,256,1,12/6/2023 4:55,R_211xtDbz9zIOQkc,28.2733,-81.199898,EN,1,1,49,5,6,"3,4,11",5,4,2,1,3,6,1,3,1,2,3,7,5,5,1,1,1,8,4,1,2,3,7
12/5/2023 19:02,12/5/2023 19:02,0,73.21.246.114,100,8,1,12/5/2023 19:02,R_1r7JTHZqFr30A4f,29.125401,-82.007599,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2023 16:39,12/7/2023 16:58,0,73.224.1.133,100,1180,1,12/7/2023 16:58,R_3g6pFCnfax5kLjI,30.275499,-81.581497,EN,1,1,15,6,6,"2,12,11",5,1,2,3,4,6,1,4,1,2,1,6,8,5,1,1,1,6,6,1,2,2,2
11/29/2023 18:56,11/29/2023 19:04,0,73.224.118.35,100,497,1,11/29/2023 19:04,R_8uAXsy2f4JRRwmB,30.5518,-81.8181,EN,1,1,45,3,7,11,6,1,2,5,3,4,2,5,1,2,2,8,12,6,1,1,1,9,3,4,2,2,5
11/29/2023 20:12,11/29/2023 20:14,0,73.224.91.151,100,99,1,11/29/2023 20:14,R_QlA1stPQUG5kDuN,30.160999,-81.731102,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2023 14:55,12/8/2023 14:55,8,73.23.168.53,100,9,1,12/8/2023 14:55,R_3MMxvvUKstbWVV7,26.152901,-81.740303,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 12:15,11/27/2023 12:19,0,73.23.20.74,100,250,1,11/27/2023 12:19,R_QcTjbww9BYEBtuN,26.133101,-81.7938,EN,1,1,11,3,6,2,4,3,1,5,2,6,1,1,4,2,2,8,6,4,1,1,1,6,2,2,2,1,5
11/29/2023 19:03,11/29/2023 19:07,0,73.23.45.66,100,267,1,11/29/2023 19:07,R_3OkNYLIZ32tEM50,26.582399,-81.832001,ES,1,1,35,3,7,9,1,2,4,3,5,6,1,2,1,2,2,8,2,5,1,2,2,1,2,1,2,1,5
11/29/2023 19:46,11/29/2023 19:46,0,73.244.119.88,4,18,0,12/6/2023 20:36,R_1ziMOQmG4O6w99f,,,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 17:47,11/27/2023 17:48,0,73.244.41.139,100,18,1,11/27/2023 17:48,R_3qL7JNYBTOxAbWA,26.5991,-80.128403,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 12:19,12/5/2023 12:24,0,73.244.63.35,100,353,1,12/5/2023 12:24,R_3rIlReOIyi0hMn0,26.654301,-80.125603,ES,1,1,50,6,6,"12,11",2,3,4,5,1,6,1,1,1,6,3,8:00,4:00,3,3,2,4,9,3,3,2,1,7
12/1/2023 7:48,12/5/2023 7:31,0,73.244.69.162,100,344607,1,12/5/2023 7:31,R_VKdXfVW1clPYXCN,25.7689,-80.194603,EN,1,1,43,1,"5,7",8,2,3,4,5,1,6,1,1,1,2,1,7am,7pm,2,3,1,1,4,4,1,2,1,5
12/4/2023 20:01,12/4/2023 20:02,0,73.245.235.199,100,61,1,12/4/2023 20:02,R_2VIN8pGzyGy2XMO,25.7703,-80.207199,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 15:39,11/29/2023 15:43,0,73.245.235.228,100,252,1,11/29/2023 15:43,R_10r9DMb3WhaZdoY,25.7703,-80.207199,ES,1,1,43,6,7,10,2,1,3,4,5,6,1,1,1,2,2,7,6,4,1,2,3,3,7,1,1,1,5
11/27/2023 21:33,11/27/2023 21:33,0,73.245.69.196,12,29,0,12/4/2023 21:33,R_3et0T1gSi4zMRU6,,,EN,1,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 13:30,11/29/2023 13:31,0,73.250.252.217,100,55,1,11/29/2023 13:31,R_2RUkcolsY9XFNOs,38.643799,-77.3451,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 10:07,12/5/2023 10:07,0,73.255.137.229,100,17,1,12/5/2023 10:07,R_21pMZsFbvssChGN,27.4888,-81.435699,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 11:32,11/27/2023 11:37,0,73.255.142.193,100,248,1,11/27/2023 11:37,R_1IT6ZHEXmXdHWKU,27.863701,-81.568703,EN,1,1,53,5,6,"1,2",2,3,1,5,4,6,1,1,1,2,3,7,5,5,1,1,1,5,4,4,2,2,5
12/5/2023 10:14,12/5/2023 10:21,0,73.255.169.228,100,450,1,12/5/2023 10:21,R_1QniKZi8CIb8NFy,27.8957,-81.811798,EN,1,1,53,3,1,8,6,1,4,5,2,3,1,4,1,2,2,7,3,4,3,1,1,9,3,3,2,3,7
12/1/2023 13:58,12/1/2023 13:58,0,73.255.171.34,12,29,0,12/8/2023 13:59,R_2ZIcStTzeIZyGjs,,,EN,1,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 11:36,11/29/2023 11:38,0,73.27.104.215,100,84,1,11/29/2023 11:38,R_9z6zda8CS8ttRu1,27.8957,-81.811798,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 9:04,12/1/2023 9:10,0,73.27.148.149,100,337,1,12/1/2023 9:10,R_21H4yov7aqGcV8S,27.0476,-82.237701,EN,1,1,58,6,3,10,3,4,1,2,5,6,1,1,1,2,3,6,530,5,3,1,1,5,4,1,2,1,3
11/29/2023 11:48,11/29/2023 11:49,0,73.27.193.28,12,33,0,12/6/2023 11:49,R_1IhmRjHhveUX3Wk,,,EN,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 2:09,11/30/2023 2:20,0,73.27.249.224,100,640,1,11/30/2023 2:20,R_3ebqE2ydwus2Rag,27.3295,-82.5438,EN,1,1,58,3,7,10,4,3,1,6,2,5,1,6,1,2,3,9am,12pm,2,4,1,1,3,6,4,2,2,6
11/30/2023 11:47,11/30/2023 11:49,0,73.27.68.81,12,150,0,12/7/2023 11:57,R_2SeS6lwmJuEHK8J,,,ES,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 7:01,12/1/2023 7:06,0,73.27.7.212,100,290,1,12/1/2023 7:06,R_1jP4iHSm1tMNKtY,27.877399,-81.622101,EN,1,1,53,3,7,"2,11",1,2,4,5,3,6,1,3,1,2,2,7,6,5,3,1,1,5,7,1,2,2,5
12/4/2023 7:11,12/4/2023 7:11,0,73.28.138.62,4,13,0,12/11/2023 7:11,R_1kY0kzDirDHHYar,,,ES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 10:15,11/27/2023 10:20,0,73.28.205.140,100,275,1,11/27/2023 10:20,R_4I2yWAiGE9NXuox,27.467199,-81.4618,EN,1,1,27,4,6,10,4,2,1,3,5,6,1,2,1,2,1,7:30 AM,5:30pm,6,1,1,1,8,5,2,2,2,5
12/1/2023 8:34,12/1/2023 8:40,0,73.28.218.83,100,407,1,12/1/2023 8:40,R_25Z2GkNlZISGQA9,27.0602,-82.353302,EN,1,1,58,2,5,"2,3",4,3,2,1,5,6,1,2,3,2,3,7,6,3,3,1,1,4,3,1,2,2,5
11/27/2023 11:18,11/27/2023 11:24,0,73.28.235.20,84,324,0,12/4/2023 11:24,R_tRN2XLZ2IwXWkud,,,EN,1,1,53,3,6,"12,10",5,4,1,3,2,6,1,1,5,2,2,8,12,5,1,1,1,2,7,,,,
12/1/2023 8:50,12/1/2023 8:57,0,73.28.95.248,20,408,0,12/8/2023 8:57,R_2wTvRVlWg9W6Tx9,,,ES,1,1,35,5,7,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 10:43,12/1/2023 10:43,0,73.35.31.92,100,22,1,12/1/2023 10:43,R_2c8fDecp98aioUo,30.278099,-81.421303,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 4:42,12/1/2023 4:44,0,73.35.92.208,100,92,1,12/1/2023 4:44,R_3LawOE7fJQLNL8J,30.312201,-81.724297,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 18:16,12/1/2023 10:38,0,73.35.99.173,100,145318,1,12/1/2023 10:38,R_28BVV2ze0upmo7G,29.7959,-81.2631,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 11:50,11/29/2023 11:50,0,73.42.29.227,100,31,1,11/29/2023 11:50,R_3QuQIRgF71q6VFv,30.490801,-84.315804,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2023 7:02,12/3/2023 7:08,0,73.42.41.45,100,368,1,12/3/2023 7:08,R_1msaUkAtyYPdxOG,30.490801,-84.315804,EN,1,1,36,3,6,"2,7",2,1,4,5,3,6,1,2,3,2,2,7am,6pm,6,2,1,1,6,4,3,2,2,3
11/29/2023 16:32,11/29/2023 16:34,0,73.42.80.6,48,143,0,12/6/2023 16:34,R_OH965dBoyTKxlMl,,,EN,1,1,34,3,6,"2,4,9",3,2,1,5,4,6,1,1,1,2,2,,,,,,,,,,,,
12/4/2023 20:36,12/4/2023 20:38,0,73.46.60.167,100,131,1,12/4/2023 20:38,R_2Xh9DvJVABbs5te,25.764099,-80.270203,EN,1,1,43,6,6,10,4,1,2,5,3,6,1,1,1,2,2,8,3,3,1,1,1,9,6,1,2,1,5
12/6/2023 19:02,12/6/2023 19:02,8,73.46.60.214,100,15,1,12/6/2023 19:02,R_1hA10AgaOgxYI05,25.764099,-80.270203,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 9:00,12/1/2023 9:04,0,73.48.91.22,100,233,1,12/1/2023 9:04,R_w5k3cGjjzVNbhXr,30.490801,-84.315804,EN,1,1,36,6,6,8,4,6,2,5,1,3,1,1,2,2,3,10:00,3:00,4,1,1,1,9,6,1,2,3,7
11/28/2023 13:07,11/28/2023 13:09,0,73.49.11.112,28,152,0,12/5/2023 13:09,R_3Pu89PlfW12hUZl,,,EN,1,1,50,1,7,10,3,2,1,4,5,6,,,,,,,,,,,,,,,,,
11/29/2023 14:47,11/29/2023 14:50,0,73.49.127.28,100,178,1,11/29/2023 14:50,R_325VHDDYRZg9A2p,27.2621,-80.383499,EN,1,1,56,2,6,10,5,3,1,2,4,6,1,6,1,2,2,8,6,3,1,1,1,8,6,1,2,2,5
12/1/2023 18:38,12/1/2023 19:10,0,73.49.140.156,48,1900,0,12/8/2023 19:10,R_1iqRNdif8GXRS9v,,,ES,1,1,56,3,5,"2,12,7",2,3,4,1,6,5,1,1,1,2,2,,,,,,,,,,,,
12/5/2023 22:43,12/5/2023 22:48,0,73.49.161.97,100,302,1,12/5/2023 22:48,R_1CwOsbsz8oYb3AR,27.1415,-80.201797,EN,1,1,42,4,7,8,4,3,1,5,2,6,1,2,3,2,1,8:30,5,4,1,1,1,9,7,2,2,2,5
11/29/2023 20:27,11/29/2023 20:38,0,73.49.182.194,100,641,1,11/29/2023 20:38,R_r9kVb6ysWn4BJtf,26.297501,-80.181602,EN,1,1,6,2,7,12,3,4,5,1,6,2,1,1,1,2,3,No idea,My son went to school for to weeks before they stopped him.,6,1,3,1,4,3,1,2,2,3
11/30/2023 4:27,11/30/2023 4:27,0,73.49.184.99,100,21,1,11/30/2023 4:27,R_3g6p6cOgMtWekUK,25.811701,-80.206703,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 3:51,11/30/2023 3:52,0,73.49.187.192,100,42,1,11/30/2023 3:52,R_25FMhVg9P2W7ZTy,25.9436,-80.226402,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 14:18,11/27/2023 14:18,0,73.49.193.221,12,37,0,12/4/2023 14:18,R_1NaHUMUDiESAswT,,,EN,1,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 12:02,11/29/2023 12:06,0,73.49.200.225,100,264,1,11/29/2023 12:06,R_2P7OX1drIDM5an9,27.2913,-80.297699,EN,1,1,56,3,6,11,4,3,2,5,1,6,1,3,1,2,2,8,3,5,2,1,1,6,6,2,2,2,3
12/1/2023 9:32,12/1/2023 9:38,0,73.49.67.254,20,371,0,12/8/2023 9:38,R_Z8Xcb4k0CgfdfOx,,,EN,1,1,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 8:39,12/1/2023 8:41,0,73.5.202.111,100,126,1,12/1/2023 8:41,R_3QQW9ck1M7x1Mal,28.2733,-81.199898,EN,1,1,49,1,5,8,1,2,4,3,5,6,1,2,1,1,1,7,6,4,1,1,1,8,6,1,2,2,5
12/1/2023 8:54,12/1/2023 8:55,0,73.5.219.237,8,82,0,12/8/2023 8:55,R_vZgkwQTatah9g1X,,,EN,1,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 9:37,12/1/2023 9:42,0,73.53.141.188,100,269,1,12/1/2023 9:42,R_Y6tLvCu5OJE10zL,30.3524,-81.5867,EN,1,1,15,2,7,10,3,1,2,4,5,6,1,1,3,2,2,7,5,4,1,1,1,7,6,3,2,2,3
11/29/2023 19:12,11/29/2023 19:14,0,73.53.175.186,100,126,1,11/29/2023 19:14,R_1q9YZkC4D7LJXvQ,30.288401,-81.636101,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 14:12,11/28/2023 6:06,0,73.54.117.114,100,57241,1,11/28/2023 6:06,R_2B3d2qHsxn5hNfF,26.469601,-81.813202,EN,1,1,35,2,5,"2,4,9",1,2,4,3,5,6,1,2,3,2,1,7,6,4,1,1,1,8,5,1,2,2,5
11/29/2023 12:06,11/29/2023 12:11,0,73.54.20.116,100,310,1,11/29/2023 12:11,R_1OP0MGhU1kth64b,26.620701,-81.8741,EN,1,1,35,3,6,11,5,3,2,4,1,6,1,1,2,2,2,7,5:30,4,3,1,1,4,3,1,2,2,3
11/27/2023 14:07,11/27/2023 14:13,0,73.55.75.113,100,351,1,11/27/2023 14:13,R_31ZwA6BrThIW5Vo,27.4888,-81.435699,EN,1,1,27,3,7,"11,7",5,2,1,4,3,6,1,5,1,2,2,7,6,5,1,1,1,7,7,2,2,2,3
12/5/2023 15:08,12/5/2023 15:13,0,73.56.113.162,100,286,1,12/5/2023 15:13,R_2ZTZnXjrVpINwBD,26.5226,-80.059998,ES,1,1,50,5,6,"1,12,11",1,2,4,3,5,6,1,5,1,6,2,7,5,3,3,2,4,9,3,6,2,3,7
12/1/2023 7:05,12/1/2023 7:25,0,73.56.168.249,12,1211,0,12/8/2023 7:25,R_2VyVFwlj4vd4DqA,,,EN,1,1,43,3,6,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 10:37,11/27/2023 10:40,0,73.56.172.247,100,197,1,11/27/2023 10:40,R_2RRf08Xtt9lfdje,25.992001,-80.270203,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 21:08,11/30/2023 21:12,0,73.56.209.35,100,241,1,11/30/2023 21:12,R_1DAUegSyU3bGYUD,26.1481,-80.208801,EN,1,1,6,3,7,"11,10",4,1,5,2,3,6,1,3,1,4,2,7:00,6:00,2,3,1,1,3,3,6,2,2,7
12/1/2023 7:52,12/1/2023 7:58,0,73.56.235.119,100,332,1,12/1/2023 7:58,R_sR0sc9ePmJvj0fD,26.455601,-80.064301,ES,1,1,50,4,5,8,1,5,3,4,2,6,1,4,3,2,4,8am,3:00 PM,4,1,2,3,9,3,2,2,1,6
11/29/2023 11:43,11/29/2023 11:46,0,73.56.24.174,100,196,1,11/29/2023 11:46,R_2ttknoLa4aYeWAo,27.204,-80.842598,EN,1,1,47,6,6,10,1,2,3,5,4,6,1,2,4,4,1,7,5,5,1,1,1,5,6,4,2,2,5
12/1/2023 7:08,12/1/2023 7:08,0,73.56.241.214,100,17,1,12/1/2023 7:08,R_9M0rW07xBA6fBAd,25.7689,-80.194603,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 7:03,12/5/2023 7:10,0,73.56.244.233,100,408,1,12/5/2023 7:10,R_x5EfO9onFt5Byb7,26.782,-80.0653,EN,1,1,58,6,6,10,1,2,3,4,5,6,1,3,1,2,2,9:30,6,3,3,6,3,2,2,1,2,2,2
11/27/2023 19:33,11/27/2023 19:34,0,73.56.71.159,100,26,1,11/27/2023 19:34,R_1dp4JBLblEYhIDp,26.2822,-80.115601,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 12:30,11/29/2023 12:30,0,73.57.120.14,100,13,1,11/29/2023 12:30,R_1g1FkGG5EpqS13B,26.452499,-80.156197,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023 17:56,12/1/2023 17:59,0,73.57.177.71,100,173,1,12/1/2023 17:59,R_3NyXxm6KdhTSzJz,25.7689,-80.194603,EN,1,1,43,1,5,"7,9",5,3,2,4,1,6,1,4,1,2,2,8am,6pm,3,2,1,1,8,7,1,2,2,5
11/29/2023 16:47,11/29/2023 16:51,0,73.57.51.172,68,224,0,12/6/2023 16:51,R_cMTAmhcSrqBTWmJ,,,EN,1,1,6,1,5,8,1,2,3,4,5,6,1,1,3,2,2,7:30,5:30,5,3,,,,,,,,
12/1/2023 19:20,12/1/2023 19:25,0,73.84.113.207,32,304,0,12/8/2023 19:25,R_xzy19PNEeanF0NX,,,ES,1,1,50,2,7,10,1,2,3,4,5,6,1,,,,,,,,,,,,,,,,
11/27/2023 17:56,11/27/2023 17:59,0,73.84.214.254,100,174,1,11/27/2023 17:59,R_2zzFHSivwqlMnUD,26.344101,-80.084,EN,1,1,50,6,6,"1,3",6,3,1,4,2,5,1,6,1,2,2,700,500,5,1,1,1,8,7,1,2,1,5
11/29/2023 16:50,11/29/2023 16:53,0,73.84.54.53,100,173,1,11/29/2023 16:53,R_2RWgMJJE8npnNKG,25.7869,-80.202103,EN,1,1,43,6,7,8,6,5,1,3,2,4,1,1,2,2,1,6,6,4,3,1,1,4,4,1,1,2,3
12/5/2023 6:38,12/5/2023 6:41,0,73.84.88.191,100,170,1,12/5/2023 6:41,R_20s4LdYH4Gqu7Pr,25.811899,-80.231796,EN,1,1,43,3,7,9,3,4,2,6,1,5,1,1,1,2,2,8,5,4,1,1,1,7,7,3,2,2,3
11/28/2023 10:10,11/28/2023 10:10,0,73.84.94.74,100,17,1,11/28/2023 10:10,R_1pySbNcVqrQkD2B,25.493099,-80.434402,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2023 15:00,12/6/2023 15:04,0,73.85.113.90,100,222,1,12/6/2023 15:04,R_RsokP3cpgZvlHzP,26.067101,-80.276802,ES,1,1,6,5,6,10,4,1,2,3,5,6,1,4,1,2,2,8,17,5,1,2,3,4,6,3,2,1,5
12/1/2023 17:12,12/1/2023 17:17,0,73.85.198.155,100,299,1,12/1/2023 17:17,R_3kh42KP4Ihk0Hrn,25.493099,-80.434402,ES,1,1,43,5,7,8,2,3,4,5,1,6,1,1,2,2,1,8,5,4,3,2,4,1,6,1,2,1,5
11/29/2023 18:18,11/29/2023 18:21,0,73.85.220.170,100,170,1,11/29/2023 18:21,R_1rMo73qSFKutR1k,26.067101,-80.276802,EN,1,1,6,2,5,8,6,3,1,4,2,5,1,6,1,2,1,8,5,6,1,1,1,8,7,2,2,2,3
12/8/2023 5:33,12/8/2023 5:44,0,73.85.25.44,100,632,1,12/8/2023 5:44,R_22RC1Q5B0tgC1rD,26.5355,-80.109802,EN,1,1,50,5,5,1,5,4,3,6,1,2,1,3,1,2,2,9:00am,4:00pm,2,3,3,3,9,3,1,2,3,3
11/29/2023 15:07,11/29/2023 15:10,0,73.91.91.12,100,211,1,11/29/2023 15:10,R_3lEo1z5A5SngEjm,27.4888,-81.435699,EN,1,1,50,5,7,1,1,5,3,4,2,6,1,3,1,2,2,7,6,4,2,1,1,6,3,6,2,3,7
11/27/2023 11:08,11/27/2023 11:10,0,74.118.239.14,12,138,0,12/4/2023 11:11,R_2AWLa0H2qw9hW6d,,,EN,1,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2023 4:18,12/2/2023 4:24,0,74.199.56.165,100,345,1,12/2/2023 4:24,R_2OPTCtEmnHGghxT,28.634399,-81.622101,EN,1,1,3,4,6,"2,7",5,1,2,4,3,6,1,3,1,2,2,7,6,4,4,1,1,6,7,1,2,2,3
11/27/2023 9:48,11/27/2023 9:48,0,74.209.36.252,100,24,1,11/27/2023 9:48,R_cHZkDAIJ5lqmUiR,29.810301,-85.304604,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 6:28,12/5/2023 6:57,0,74.73.39.44,100,1773,1,12/5/2023 6:57,R_vwzlJnhusMEAEmJ,40.712299,-74.006798,EN,1,1,56,1,1,8,4,3,1,5,2,6,1,3,1,2,2,7am,6pm,3,4,1,1,3,5,2,2,1,3
11/30/2023 9:19,11/30/2023 9:31,0,74.85.181.9,100,716,1,11/30/2023 9:31,R_3s6vqWoT2Etg2wQ,28.4338,-81.347198,EN,1,1,48,6,6,8,3,4,1,5,2,6,1,2,1,2,3,9,4,4,1,11,1,8,7,1,2,2,5
11/29/2023 10:51,11/29/2023 10:51,0,74.93.173.173,8,23,0,12/6/2023 10:51,R_bORviXGWbmDIDsd,,,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2023 6:01,11/30/2023 6:02,0,75.1.247.239,12,48,0,12/7/2023 6:02,R_5igcVkY9gIQS7V7,,,EN,1,1,57,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2023 8:10,12/5/2023 8:15,0,75.106.5.161,100,255,1,12/5/2023 8:15,R_Xt9iOF2dTPwFfI5,37.750999,-97.821999,EN,1,1,37,3,6,"2,11",6,4,2,3,1,5,1,3,1,2,2,7,3,4,1,1,1,8,7,1,2,1,5
12/1/2023 7:13,12/1/2023 7:14,0,75.115.161.17,100,18,1,12/1/2023 7:14,R_1kT7E04UIRTsEPE,27.484301,-82.581299,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 16:56,11/29/2023 16:59,0,75.115.240.141,40,204,0,12/6/2023 17:00,R_3lRllZdQLG1sqZQ,,,EN,1,1,53,3,6,11,1,2,4,5,3,6,1,4,3,,,,,,,,,,,,,,
11/27/2023 9:22,11/27/2023 9:27,0,75.115.67.248,100,346,1,11/27/2023 9:27,R_22EKD6NiEHthmm2,28.1131,-81.6241,ES,1,1,53,3,6,"12,11",4,6,1,2,3,5,1,1,1,2,2,8,5,5,1,2,4,5,3,2,2,1,6
12/5/2023 11:56,12/5/2023 11:58,0,75.115.72.95,100,141,1,12/5/2023 11:59,R_3O70TgDPa6Q2O5j,28.1131,-81.6241,EN,1,1,53,3,7,"12,11",4,2,1,5,3,6,1,4,1,2,2,8,3,5,1,1,1,9,6,1,2,3,7
12/1/2023 8:51,12/1/2023 8:56,0,75.145.226.85,100,296,1,12/1/2023 8:56,R_3kA2GScrRQrbAxd,25.9823,-80.140503,ES,1,1,6,2,7,8,3,2,1,6,4,5,1,1,1,2,3,8,6,3,1,2,2,6,7,1,2,1,7
11/29/2023 23:22,11/29/2023 23:32,0,75.19.158.10,100,598,1,11/29/2023 23:32,R_xGxagg1PBD4O3bX,26.139,-80.121399,ES,1,1,6,6,3,8,1,2,3,4,5,6,1,4,1,4,2,8,2,3,1,2,3,6,7,4,2,1,6
11/27/2023 14:28,11/27/2023 14:32,0,75.199.150.57,100,258,1,11/27/2023 14:32,R_xrNfi9nsRm1No4x,25.7349,-80.222801,EN,1,1,6,5,6,"3,4,11",1,5,2,3,4,6,1,4,1,4,2,7,6,5,3,1,1,2,2,2,2,2,7
12/1/2023 7:52,12/1/2023 7:58,0,75.199.45.71,100,375,1,12/1/2023 7:58,R_27DprWSDTwI2eki,26.641399,-81.697701,ES,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023 12:37,11/29/2023 12:38,0,75.200.13.182,100,45,1,11/29/2023 12:38,R_Ybub2PcGsCf9KIV,29.258801,-82.2239,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2023 19:47,11/28/2023 19:48,0,75.200.20.151,12,20,0,12/5/2023 19:48,R_1F2Ls8SIAZaixJ7,,,EN,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023 20:33,11/27/2023 20:36,0,75.200.207.178,100,180,1,11/27/2023 20:36,R_xbX65sVF6FaI0yB,26.6642,-80.173203,EN,1,1,15,1,3,10,5,3,1,6,2,4,1,1,5,2,3,8,2,4,1,1,1,5,4,2,2,2,5
11/29/2023 21:59,11/29/2023 22:00,0,75.200.7.147,100,39,1,11/29/2023 22:00,R_1Ic65zo4moEluEe,28.754499,-81.9151,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
